PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,Age_Fare,Family_Size,Fare_Per_Person,poly_Age,poly_Fare,poly_Age^2,poly_Age Fare,poly_Fare^2,Age_Group,Age_Group_Code
633,1,1,32.0,0,0,30.5,True,False,False,976.0,1,30.5,32.0,30.5,1024.0,976.0,930.25,Young,1
634,0,1,28.0,0,0,0.0,True,False,True,0.0,1,0.0,28.0,0.0,784.0,0.0,0.0,Young,1
635,0,3,9.0,3,2,27.9,False,False,True,251.1,6,4.6499999999999995,9.0,27.9,81.0,251.1,778.41,Teen,0
636,1,2,28.0,0,0,13.0,False,False,True,364.0,1,13.0,28.0,13.0,784.0,364.0,169.0,Young,1
637,0,3,32.0,0,0,7.925,True,False,True,253.6,1,7.925,32.0,7.925,1024.0,253.6,62.805625,Young,1
638,0,2,31.0,1,1,26.25,True,False,True,813.75,3,8.75,31.0,26.25,961.0,813.75,689.0625,Young,1
639,0,3,41.0,0,5,39.6875,False,False,True,1627.1875,6,6.614583333333333,41.0,39.6875,1681.0,1627.1875,1575.09765625,Adult,2
640,0,3,28.0,1,0,16.1,True,False,True,450.80000000000007,2,8.05,28.0,16.1,784.0,450.80000000000007,259.21000000000004,Young,1
641,0,3,20.0,0,0,7.8542,True,False,True,157.084,1,7.8542,20.0,7.8542,400.0,157.084,61.688457639999996,Young,1
642,1,1,24.0,0,0,69.3,False,False,False,1663.1999999999998,1,69.3,24.0,69.3,576.0,1663.1999999999998,4802.49,Young,1
643,0,3,2.0,3,2,27.9,False,False,True,55.8,6,4.6499999999999995,2.0,27.9,4.0,55.8,778.41,Teen,0
644,1,3,28.0,0,0,56.4958,True,False,True,1581.8824,1,56.4958,28.0,56.4958,784.0,1581.8824,3191.7754176400003,Young,1
645,1,3,0.75,2,1,19.2583,False,False,False,14.443724999999999,4,4.814575,0.75,19.2583,0.5625,14.443724999999999,370.88211888999996,Teen,0
646,1,1,48.0,1,0,76.7292,True,False,False,3683.0016000000005,2,38.3646,48.0,76.7292,2304.0,3683.0016000000005,5887.3701326400005,Adult,2
647,0,3,19.0,0,0,7.8958,True,False,True,150.02020000000002,1,7.8958,19.0,7.8958,361.0,150.02020000000002,62.34365764,Young,1
648,1,1,56.0,0,0,35.5,True,False,False,1988.0,1,35.5,56.0,35.5,3136.0,1988.0,1260.25,Adult,2
649,0,3,28.0,0,0,7.55,True,False,True,211.4,1,7.55,28.0,7.55,784.0,211.4,57.0025,Young,1
650,1,3,23.0,0,0,7.55,False,False,True,173.65,1,7.55,23.0,7.55,529.0,173.65,57.0025,Young,1
651,0,3,28.0,0,0,7.8958,True,False,True,221.0824,1,7.8958,28.0,7.8958,784.0,221.0824,62.34365764,Young,1
652,1,2,18.0,0,1,23.0,False,False,True,414.0,2,11.5,18.0,23.0,324.0,414.0,529.0,Teen,0
653,0,3,21.0,0,0,8.4333,True,False,True,177.09929999999997,1,8.4333,21.0,8.4333,441.0,177.09929999999997,71.12054888999998,Young,1
654,1,3,28.0,0,0,7.8292,False,True,False,219.2176,1,7.8292,28.0,7.8292,784.0,219.2176,61.29637264,Young,1
655,0,3,18.0,0,0,6.75,False,True,False,121.5,1,6.75,18.0,6.75,324.0,121.5,45.5625,Teen,0
656,0,2,24.0,2,0,73.5,True,False,True,1764.0,3,24.5,24.0,73.5,576.0,1764.0,5402.25,Young,1
657,0,3,28.0,0,0,7.8958,True,False,True,221.0824,1,7.8958,28.0,7.8958,784.0,221.0824,62.34365764,Young,1
658,0,3,32.0,1,1,15.5,False,True,False,496.0,3,5.166666666666667,32.0,15.5,1024.0,496.0,240.25,Young,1
659,0,2,23.0,0,0,13.0,True,False,True,299.0,1,13.0,23.0,13.0,529.0,299.0,169.0,Young,1
660,0,1,58.0,0,2,113.275,True,False,False,6569.950000000001,3,37.75833333333333,58.0,113.275,3364.0,6569.950000000001,12831.225625000001,Adult,2
661,1,1,50.0,2,0,133.65,True,False,True,6682.5,3,44.550000000000004,50.0,133.65,2500.0,6682.5,17862.322500000002,Adult,2
662,0,3,40.0,0,0,7.225,True,False,False,289.0,1,7.225,40.0,7.225,1600.0,289.0,52.200624999999995,Adult,2
663,0,1,47.0,0,0,25.5875,True,False,True,1202.6125,1,25.5875,47.0,25.5875,2209.0,1202.6125,654.72015625,Adult,2
664,0,3,36.0,0,0,7.4958,True,False,True,269.8488,1,7.4958,36.0,7.4958,1296.0,269.8488,56.18701764,Adult,2
665,1,3,20.0,1,0,7.925,True,False,True,158.5,2,3.9625,20.0,7.925,400.0,158.5,62.805625,Young,1
666,0,2,32.0,2,0,73.5,True,False,True,2352.0,3,24.5,32.0,73.5,1024.0,2352.0,5402.25,Young,1
667,0,2,25.0,0,0,13.0,True,False,True,325.0,1,13.0,25.0,13.0,625.0,325.0,169.0,Young,1
668,0,3,28.0,0,0,7.775,True,False,True,217.70000000000002,1,7.775,28.0,7.775,784.0,217.70000000000002,60.450625,Young,1
669,0,3,43.0,0,0,8.05,True,False,True,346.15000000000003,1,8.05,43.0,8.05,1849.0,346.15000000000003,64.80250000000001,Adult,2
670,1,1,28.0,1,0,52.0,False,False,True,1456.0,2,26.0,28.0,52.0,784.0,1456.0,2704.0,Young,1
671,1,2,40.0,1,1,39.0,False,False,True,1560.0,3,13.0,40.0,39.0,1600.0,1560.0,1521.0,Adult,2
672,0,1,31.0,1,0,52.0,True,False,True,1612.0,2,26.0,31.0,52.0,961.0,1612.0,2704.0,Young,1
673,0,2,70.0,0,0,10.5,True,False,True,735.0,1,10.5,70.0,10.5,4900.0,735.0,110.25,Senior,3
674,1,2,31.0,0,0,13.0,True,False,True,403.0,1,13.0,31.0,13.0,961.0,403.0,169.0,Young,1
675,0,2,28.0,0,0,0.0,True,False,True,0.0,1,0.0,28.0,0.0,784.0,0.0,0.0,Young,1
676,0,3,18.0,0,0,7.775,True,False,True,139.95000000000002,1,7.775,18.0,7.775,324.0,139.95000000000002,60.450625,Teen,0
677,0,3,24.5,0,0,8.05,True,False,True,197.22500000000002,1,8.05,24.5,8.05,600.25,197.22500000000002,64.80250000000001,Young,1
678,1,3,18.0,0,0,9.8417,False,False,True,177.1506,1,9.8417,18.0,9.8417,324.0,177.1506,96.85905888999999,Teen,0
679,0,3,43.0,1,6,46.9,False,False,True,2016.7,8,5.8625,43.0,46.9,1849.0,2016.7,2199.6099999999997,Adult,2
680,1,1,36.0,0,1,512.3292,True,False,False,18443.8512,2,256.1646,36.0,512.3292,1296.0,18443.8512,262481.20917264,Adult,2
681,0,3,28.0,0,0,8.1375,False,True,False,227.84999999999997,1,8.1375,28.0,8.1375,784.0,227.84999999999997,66.21890624999999,Young,1
682,1,1,27.0,0,0,76.7292,True,False,False,2071.6884,1,76.7292,27.0,76.7292,729.0,2071.6884,5887.3701326400005,Young,1
683,0,3,20.0,0,0,9.225,True,False,True,184.5,1,9.225,20.0,9.225,400.0,184.5,85.100625,Young,1
684,0,3,14.0,5,2,46.9,True,False,True,656.6,8,5.8625,14.0,46.9,196.0,656.6,2199.6099999999997,Teen,0
685,0,2,60.0,1,1,39.0,True,False,True,2340.0,3,13.0,60.0,39.0,3600.0,2340.0,1521.0,Adult,2
686,0,2,25.0,1,2,41.5792,True,False,False,1039.48,4,10.3948,25.0,41.5792,625.0,1039.48,1728.82987264,Young,1
687,0,3,14.0,4,1,39.6875,True,False,True,555.625,6,6.614583333333333,14.0,39.6875,196.0,555.625,1575.09765625,Teen,0
688,0,3,19.0,0,0,10.1708,True,False,True,193.2452,1,10.1708,19.0,10.1708,361.0,193.2452,103.44517264,Young,1
689,0,3,18.0,0,0,7.7958,True,False,True,140.3244,1,7.7958,18.0,7.7958,324.0,140.3244,60.77449764,Teen,0
690,1,1,15.0,0,1,211.3375,False,False,True,3170.0625,2,105.66875,15.0,211.3375,225.0,3170.0625,44663.53890625,Teen,0
691,1,1,31.0,1,0,57.0,True,False,True,1767.0,2,28.5,31.0,57.0,961.0,1767.0,3249.0,Young,1
692,1,3,4.0,0,1,13.4167,False,False,False,53.6668,2,6.70835,4.0,13.4167,16.0,53.6668,180.00783889000002,Teen,0
693,1,3,28.0,0,0,56.4958,True,False,True,1581.8824,1,56.4958,28.0,56.4958,784.0,1581.8824,3191.7754176400003,Young,1
694,0,3,25.0,0,0,7.225,True,False,False,180.625,1,7.225,25.0,7.225,625.0,180.625,52.200624999999995,Young,1
695,0,1,60.0,0,0,26.55,True,False,True,1593.0,1,26.55,60.0,26.55,3600.0,1593.0,704.9025,Adult,2
696,0,2,52.0,0,0,13.5,True,False,True,702.0,1,13.5,52.0,13.5,2704.0,702.0,182.25,Adult,2
697,0,3,44.0,0,0,8.05,True,False,True,354.20000000000005,1,8.05,44.0,8.05,1936.0,354.20000000000005,64.80250000000001,Adult,2
698,1,3,28.0,0,0,7.7333,False,True,False,216.5324,1,7.7333,28.0,7.7333,784.0,216.5324,59.803928889999995,Young,1
699,0,1,49.0,1,1,110.8833,True,False,False,5433.2817000000005,3,36.9611,49.0,110.8833,2401.0,5433.2817000000005,12295.106218890001,Adult,2
700,0,3,42.0,0,0,7.65,True,False,True,321.3,1,7.65,42.0,7.65,1764.0,321.3,58.52250000000001,Adult,2
701,1,1,18.0,1,0,227.525,False,False,False,4095.4500000000003,2,113.7625,18.0,227.525,324.0,4095.4500000000003,51767.625625,Teen,0
702,1,1,35.0,0,0,26.2875,True,False,True,920.0625,1,26.2875,35.0,26.2875,1225.0,920.0625,691.0326562500001,Young,1
703,0,3,18.0,0,1,14.4542,False,False,False,260.17560000000003,2,7.2271,18.0,14.4542,324.0,260.17560000000003,208.92389764,Teen,0
704,0,3,25.0,0,0,7.7417,True,True,False,193.5425,1,7.7417,25.0,7.7417,625.0,193.5425,59.933918889999994,Young,1
705,0,3,26.0,1,0,7.8542,True,False,True,204.20919999999998,2,3.9271,26.0,7.8542,676.0,204.20919999999998,61.688457639999996,Young,1
706,0,2,39.0,0,0,26.0,True,False,True,1014.0,1,26.0,39.0,26.0,1521.0,1014.0,676.0,Adult,2
707,1,2,45.0,0,0,13.5,False,False,True,607.5,1,13.5,45.0,13.5,2025.0,607.5,182.25,Adult,2
708,1,1,42.0,0,0,26.2875,True,False,True,1104.075,1,26.2875,42.0,26.2875,1764.0,1104.075,691.0326562500001,Adult,2
709,1,1,22.0,0,0,151.55,False,False,True,3334.1000000000004,1,151.55,22.0,151.55,484.0,3334.1000000000004,22967.402500000004,Young,1
710,1,3,28.0,1,1,15.2458,True,False,False,426.88239999999996,3,5.081933333333333,28.0,15.2458,784.0,426.88239999999996,232.43441763999996,Young,1
711,1,1,24.0,0,0,49.5042,False,False,False,1188.1008,1,49.5042,24.0,49.5042,576.0,1188.1008,2450.6658176399997,Young,1
712,0,1,28.0,0,0,26.55,True,False,True,743.4,1,26.55,28.0,26.55,784.0,743.4,704.9025,Young,1
713,1,1,48.0,1,0,52.0,True,False,True,2496.0,2,26.0,48.0,52.0,2304.0,2496.0,2704.0,Adult,2
714,0,3,29.0,0,0,9.4833,True,False,True,275.0157,1,9.4833,29.0,9.4833,841.0,275.0157,89.93297889,Young,1
715,0,2,52.0,0,0,13.0,True,False,True,676.0,1,13.0,52.0,13.0,2704.0,676.0,169.0,Adult,2
716,0,3,19.0,0,0,7.65,True,False,True,145.35,1,7.65,19.0,7.65,361.0,145.35,58.52250000000001,Young,1
717,1,1,38.0,0,0,227.525,False,False,False,8645.95,1,227.525,38.0,227.525,1444.0,8645.95,51767.625625,Adult,2
718,1,2,27.0,0,0,10.5,False,False,True,283.5,1,10.5,27.0,10.5,729.0,283.5,110.25,Young,1
719,0,3,28.0,0,0,15.5,True,True,False,434.0,1,15.5,28.0,15.5,784.0,434.0,240.25,Young,1
720,0,3,33.0,0,0,7.775,True,False,True,256.575,1,7.775,33.0,7.775,1089.0,256.575,60.450625,Young,1
721,1,2,6.0,0,1,33.0,False,False,True,198.0,2,16.5,6.0,33.0,36.0,198.0,1089.0,Teen,0
722,0,3,17.0,1,0,7.0542,True,False,True,119.92139999999999,2,3.5271,17.0,7.0542,289.0,119.92139999999999,49.76173764,Teen,0
723,0,2,34.0,0,0,13.0,True,False,True,442.0,1,13.0,34.0,13.0,1156.0,442.0,169.0,Young,1
724,0,2,50.0,0,0,13.0,True,False,True,650.0,1,13.0,50.0,13.0,2500.0,650.0,169.0,Adult,2
725,1,1,27.0,1,0,53.1,True,False,True,1433.7,2,26.55,27.0,53.1,729.0,1433.7,2819.61,Young,1
726,0,3,20.0,0,0,8.6625,True,False,True,173.25,1,8.6625,20.0,8.6625,400.0,173.25,75.03890625,Young,1
727,1,2,30.0,3,0,21.0,False,False,True,630.0,4,5.25,30.0,21.0,900.0,630.0,441.0,Young,1
728,1,3,28.0,0,0,7.7375,False,True,False,216.65,1,7.7375,28.0,7.7375,784.0,216.65,59.868906249999995,Young,1
729,0,2,25.0,1,0,26.0,True,False,True,650.0,2,13.0,25.0,26.0,625.0,650.0,676.0,Young,1
730,0,3,25.0,1,0,7.925,False,False,True,198.125,2,3.9625,25.0,7.925,625.0,198.125,62.805625,Young,1
731,1,1,29.0,0,0,211.3375,False,False,True,6128.7875,1,211.3375,29.0,211.3375,841.0,6128.7875,44663.53890625,Young,1
732,0,3,11.0,0,0,18.7875,True,False,False,206.66250000000002,1,18.7875,11.0,18.7875,121.0,206.66250000000002,352.97015625000006,Teen,0
733,0,2,28.0,0,0,0.0,True,False,True,0.0,1,0.0,28.0,0.0,784.0,0.0,0.0,Young,1
734,0,2,23.0,0,0,13.0,True,False,True,299.0,1,13.0,23.0,13.0,529.0,299.0,169.0,Young,1
735,0,2,23.0,0,0,13.0,True,False,True,299.0,1,13.0,23.0,13.0,529.0,299.0,169.0,Young,1
736,0,3,28.5,0,0,16.1,True,False,True,458.85,1,16.1,28.5,16.1,812.25,458.85,259.21000000000004,Young,1
737,0,3,48.0,1,3,34.375,False,False,True,1650.0,5,6.875,48.0,34.375,2304.0,1650.0,1181.640625,Adult,2
738,1,1,35.0,0,0,512.3292,True,False,False,17931.522,1,512.3292,35.0,512.3292,1225.0,17931.522,262481.20917264,Young,1
739,0,3,28.0,0,0,7.8958,True,False,True,221.0824,1,7.8958,28.0,7.8958,784.0,221.0824,62.34365764,Young,1
740,0,3,28.0,0,0,7.8958,True,False,True,221.0824,1,7.8958,28.0,7.8958,784.0,221.0824,62.34365764,Young,1
741,1,1,28.0,0,0,30.0,True,False,True,840.0,1,30.0,28.0,30.0,784.0,840.0,900.0,Young,1
742,0,1,36.0,1,0,78.85,True,False,True,2838.6,2,39.425,36.0,78.85,1296.0,2838.6,6217.322499999999,Adult,2
743,1,1,21.0,2,2,262.375,False,False,False,5509.875,5,52.475,21.0,262.375,441.0,5509.875,68840.640625,Young,1
744,0,3,24.0,1,0,16.1,True,False,True,386.40000000000003,2,8.05,24.0,16.1,576.0,386.40000000000003,259.21000000000004,Young,1
745,1,3,31.0,0,0,7.925,True,False,True,245.67499999999998,1,7.925,31.0,7.925,961.0,245.67499999999998,62.805625,Young,1
746,0,1,70.0,1,1,71.0,True,False,True,4970.0,3,23.666666666666668,70.0,71.0,4900.0,4970.0,5041.0,Senior,3
747,0,3,16.0,1,1,20.25,True,False,True,324.0,3,6.75,16.0,20.25,256.0,324.0,410.0625,Teen,0
748,1,2,30.0,0,0,13.0,False,False,True,390.0,1,13.0,30.0,13.0,900.0,390.0,169.0,Young,1
749,0,1,19.0,1,0,53.1,True,False,True,1008.9,2,26.55,19.0,53.1,361.0,1008.9,2819.61,Young,1
750,0,3,31.0,0,0,7.75,True,True,False,240.25,1,7.75,31.0,7.75,961.0,240.25,60.0625,Young,1
751,1,2,4.0,1,1,23.0,False,False,True,92.0,3,7.666666666666667,4.0,23.0,16.0,92.0,529.0,Teen,0
752,1,3,6.0,0,1,12.475,True,False,True,74.85,2,6.2375,6.0,12.475,36.0,74.85,155.62562499999999,Teen,0
753,0,3,33.0,0,0,9.5,True,False,True,313.5,1,9.5,33.0,9.5,1089.0,313.5,90.25,Young,1
754,0,3,23.0,0,0,7.8958,True,False,True,181.60340000000002,1,7.8958,23.0,7.8958,529.0,181.60340000000002,62.34365764,Young,1
755,1,2,48.0,1,2,65.0,False,False,True,3120.0,4,16.25,48.0,65.0,2304.0,3120.0,4225.0,Adult,2
756,1,2,0.67,1,1,14.5,True,False,True,9.715,3,4.833333333333333,0.67,14.5,0.4489000000000001,9.715,210.25,Teen,0
757,0,3,28.0,0,0,7.7958,True,False,True,218.2824,1,7.7958,28.0,7.7958,784.0,218.2824,60.77449764,Young,1
758,0,2,18.0,0,0,11.5,True,False,True,207.0,1,11.5,18.0,11.5,324.0,207.0,132.25,Teen,0
759,0,3,34.0,0,0,8.05,True,False,True,273.70000000000005,1,8.05,34.0,8.05,1156.0,273.70000000000005,64.80250000000001,Young,1
760,1,1,33.0,0,0,86.5,False,False,True,2854.5,1,86.5,33.0,86.5,1089.0,2854.5,7482.25,Young,1
761,0,3,28.0,0,0,14.5,True,False,True,406.0,1,14.5,28.0,14.5,784.0,406.0,210.25,Young,1
762,0,3,41.0,0,0,7.125,True,False,True,292.125,1,7.125,41.0,7.125,1681.0,292.125,50.765625,Adult,2
763,1,3,20.0,0,0,7.2292,True,False,False,144.584,1,7.2292,20.0,7.2292,400.0,144.584,52.26133263999999,Young,1
764,1,1,36.0,1,2,120.0,False,False,True,4320.0,4,30.0,36.0,120.0,1296.0,4320.0,14400.0,Adult,2
765,0,3,16.0,0,0,7.775,True,False,True,124.4,1,7.775,16.0,7.775,256.0,124.4,60.450625,Teen,0
766,1,1,51.0,1,0,77.9583,False,False,True,3975.8732999999997,2,38.97915,51.0,77.9583,2601.0,3975.8732999999997,6077.496538889999,Adult,2
767,0,1,28.0,0,0,39.6,True,False,False,1108.8,1,39.6,28.0,39.6,784.0,1108.8,1568.16,Young,1
768,0,3,30.5,0,0,7.75,False,True,False,236.375,1,7.75,30.5,7.75,930.25,236.375,60.0625,Young,1
769,0,3,28.0,1,0,24.15,True,True,False,676.1999999999999,2,12.075,28.0,24.15,784.0,676.1999999999999,583.2225,Young,1
770,0,3,32.0,0,0,8.3625,True,False,True,267.6,1,8.3625,32.0,8.3625,1024.0,267.6,69.93140625000001,Young,1
771,0,3,24.0,0,0,9.5,True,False,True,228.0,1,9.5,24.0,9.5,576.0,228.0,90.25,Young,1
772,0,3,48.0,0,0,7.8542,True,False,True,377.0016,1,7.8542,48.0,7.8542,2304.0,377.0016,61.688457639999996,Adult,2
773,0,2,57.0,0,0,10.5,False,False,True,598.5,1,10.5,57.0,10.5,3249.0,598.5,110.25,Adult,2
774,0,3,28.0,0,0,7.225,True,False,False,202.29999999999998,1,7.225,28.0,7.225,784.0,202.29999999999998,52.200624999999995,Young,1
775,1,2,54.0,1,3,23.0,False,False,True,1242.0,5,4.6,54.0,23.0,2916.0,1242.0,529.0,Adult,2
776,0,3,18.0,0,0,7.75,True,False,True,139.5,1,7.75,18.0,7.75,324.0,139.5,60.0625,Teen,0
777,0,3,28.0,0,0,7.75,True,True,False,217.0,1,7.75,28.0,7.75,784.0,217.0,60.0625,Young,1
778,1,3,5.0,0,0,12.475,False,False,True,62.375,1,12.475,5.0,12.475,25.0,62.375,155.62562499999999,Teen,0
779,0,3,28.0,0,0,7.7375,True,True,False,216.65,1,7.7375,28.0,7.7375,784.0,216.65,59.868906249999995,Young,1
780,1,1,43.0,0,1,211.3375,False,False,True,9087.5125,2,105.66875,43.0,211.3375,1849.0,9087.5125,44663.53890625,Adult,2
781,1,3,13.0,0,0,7.2292,False,False,False,93.97959999999999,1,7.2292,13.0,7.2292,169.0,93.97959999999999,52.26133263999999,Teen,0
782,1,1,17.0,1,0,57.0,False,False,True,969.0,2,28.5,17.0,57.0,289.0,969.0,3249.0,Teen,0
783,0,1,29.0,0,0,30.0,True,False,True,870.0,1,30.0,29.0,30.0,841.0,870.0,900.0,Young,1
784,0,3,28.0,1,2,23.45,True,False,True,656.6,4,5.8625,28.0,23.45,784.0,656.6,549.9024999999999,Young,1
785,0,3,25.0,0,0,7.05,True,False,True,176.25,1,7.05,25.0,7.05,625.0,176.25,49.7025,Young,1
786,0,3,25.0,0,0,7.25,True,False,True,181.25,1,7.25,25.0,7.25,625.0,181.25,52.5625,Young,1
787,1,3,18.0,0,0,7.4958,False,False,True,134.9244,1,7.4958,18.0,7.4958,324.0,134.9244,56.18701764,Teen,0
788,0,3,8.0,4,1,29.125,True,True,False,233.0,6,4.854166666666667,8.0,29.125,64.0,233.0,848.265625,Teen,0
789,1,3,1.0,1,2,20.575,True,False,True,20.575,4,5.14375,1.0,20.575,1.0,20.575,423.330625,Teen,0
790,0,1,46.0,0,0,79.2,True,False,False,3643.2000000000003,1,79.2,46.0,79.2,2116.0,3643.2000000000003,6272.64,Adult,2
791,0,3,28.0,0,0,7.75,True,True,False,217.0,1,7.75,28.0,7.75,784.0,217.0,60.0625,Young,1
792,0,2,16.0,0,0,26.0,True,False,True,416.0,1,26.0,16.0,26.0,256.0,416.0,676.0,Teen,0
793,0,3,28.0,8,2,69.55,False,False,True,1947.3999999999999,11,6.322727272727272,28.0,69.55,784.0,1947.3999999999999,4837.202499999999,Young,1
794,0,1,28.0,0,0,30.6958,True,False,False,859.4824,1,30.6958,28.0,30.6958,784.0,859.4824,942.2321376399999,Young,1
795,0,3,25.0,0,0,7.8958,True,False,True,197.395,1,7.8958,25.0,7.8958,625.0,197.395,62.34365764,Young,1
796,0,2,39.0,0,0,13.0,True,False,True,507.0,1,13.0,39.0,13.0,1521.0,507.0,169.0,Adult,2
797,1,1,49.0,0,0,25.9292,False,False,True,1270.5308,1,25.9292,49.0,25.9292,2401.0,1270.5308,672.3234126400001,Adult,2
798,1,3,31.0,0,0,8.6833,False,False,True,269.1823,1,8.6833,31.0,8.6833,961.0,269.1823,75.39969888999998,Young,1
799,0,3,30.0,0,0,7.2292,True,False,False,216.87599999999998,1,7.2292,30.0,7.2292,900.0,216.87599999999998,52.26133263999999,Young,1
800,0,3,30.0,1,1,24.15,False,False,True,724.5,3,8.049999999999999,30.0,24.15,900.0,724.5,583.2225,Young,1
801,0,2,34.0,0,0,13.0,True,False,True,442.0,1,13.0,34.0,13.0,1156.0,442.0,169.0,Young,1
802,1,2,31.0,1,1,26.25,False,False,True,813.75,3,8.75,31.0,26.25,961.0,813.75,689.0625,Young,1
803,1,1,11.0,1,2,120.0,True,False,True,1320.0,4,30.0,11.0,120.0,121.0,1320.0,14400.0,Teen,0
804,1,3,0.42,0,1,8.5167,True,False,False,3.577014,2,4.25835,0.42,8.5167,0.17639999999999997,3.577014,72.53417889,Teen,0
805,1,3,27.0,0,0,6.975,True,False,True,188.325,1,6.975,27.0,6.975,729.0,188.325,48.650625,Young,1
806,0,3,31.0,0,0,7.775,True,False,True,241.025,1,7.775,31.0,7.775,961.0,241.025,60.450625,Young,1
807,0,1,39.0,0,0,0.0,True,False,True,0.0,1,0.0,39.0,0.0,1521.0,0.0,0.0,Adult,2
808,0,3,18.0,0,0,7.775,False,False,True,139.95000000000002,1,7.775,18.0,7.775,324.0,139.95000000000002,60.450625,Teen,0
809,0,2,39.0,0,0,13.0,True,False,True,507.0,1,13.0,39.0,13.0,1521.0,507.0,169.0,Adult,2
810,1,1,33.0,1,0,53.1,False,False,True,1752.3,2,26.55,33.0,53.1,1089.0,1752.3,2819.61,Young,1
811,0,3,26.0,0,0,7.8875,True,False,True,205.07500000000002,1,7.8875,26.0,7.8875,676.0,205.07500000000002,62.21265625,Young,1
812,0,3,39.0,0,0,24.15,True,False,True,941.8499999999999,1,24.15,39.0,24.15,1521.0,941.8499999999999,583.2225,Adult,2
813,0,2,35.0,0,0,10.5,True,False,True,367.5,1,10.5,35.0,10.5,1225.0,367.5,110.25,Young,1
814,0,3,6.0,4,2,31.275,False,False,True,187.64999999999998,7,4.4678571428571425,6.0,31.275,36.0,187.64999999999998,978.1256249999999,Teen,0
815,0,3,30.5,0,0,8.05,True,False,True,245.52500000000003,1,8.05,30.5,8.05,930.25,245.52500000000003,64.80250000000001,Young,1
816,0,1,28.0,0,0,0.0,True,False,True,0.0,1,0.0,28.0,0.0,784.0,0.0,0.0,Young,1
817,0,3,23.0,0,0,7.925,False,False,True,182.275,1,7.925,23.0,7.925,529.0,182.275,62.805625,Young,1
818,0,2,31.0,1,1,37.0042,True,False,False,1147.1301999999998,3,12.334733333333332,31.0,37.0042,961.0,1147.1301999999998,1369.3108176399999,Young,1
819,0,3,43.0,0,0,6.45,True,False,True,277.35,1,6.45,43.0,6.45,1849.0,277.35,41.6025,Adult,2
820,0,3,10.0,3,2,27.9,True,False,True,279.0,6,4.6499999999999995,10.0,27.9,100.0,279.0,778.41,Teen,0
821,1,1,52.0,1,1,93.5,False,False,True,4862.0,3,31.166666666666668,52.0,93.5,2704.0,4862.0,8742.25,Adult,2
822,1,3,27.0,0,0,8.6625,True,False,True,233.8875,1,8.6625,27.0,8.6625,729.0,233.8875,75.03890625,Young,1
823,0,1,38.0,0,0,0.0,True,False,True,0.0,1,0.0,38.0,0.0,1444.0,0.0,0.0,Adult,2
824,1,3,27.0,0,1,12.475,False,False,True,336.825,2,6.2375,27.0,12.475,729.0,336.825,155.62562499999999,Young,1
825,0,3,2.0,4,1,39.6875,True,False,True,79.375,6,6.614583333333333,2.0,39.6875,4.0,79.375,1575.09765625,Teen,0
826,0,3,28.0,0,0,6.95,True,True,False,194.6,1,6.95,28.0,6.95,784.0,194.6,48.3025,Young,1
827,0,3,28.0,0,0,56.4958,True,False,True,1581.8824,1,56.4958,28.0,56.4958,784.0,1581.8824,3191.7754176400003,Young,1
828,1,2,1.0,0,2,37.0042,True,False,False,37.0042,3,12.334733333333332,1.0,37.0042,1.0,37.0042,1369.3108176399999,Teen,0
829,1,3,28.0,0,0,7.75,True,True,False,217.0,1,7.75,28.0,7.75,784.0,217.0,60.0625,Young,1
830,1,1,62.0,0,0,80.0,False,False,True,4960.0,1,80.0,62.0,80.0,3844.0,4960.0,6400.0,Senior,3
831,1,3,15.0,1,0,14.4542,False,False,False,216.813,2,7.2271,15.0,14.4542,225.0,216.813,208.92389764,Teen,0
832,1,2,0.83,1,1,18.75,True,False,True,15.5625,3,6.25,0.83,18.75,0.6889,15.5625,351.5625,Teen,0
833,0,3,28.0,0,0,7.2292,True,False,False,202.4176,1,7.2292,28.0,7.2292,784.0,202.4176,52.26133263999999,Young,1
834,0,3,23.0,0,0,7.8542,True,False,True,180.64659999999998,1,7.8542,23.0,7.8542,529.0,180.64659999999998,61.688457639999996,Young,1
835,0,3,18.0,0,0,8.3,True,False,True,149.4,1,8.3,18.0,8.3,324.0,149.4,68.89000000000001,Teen,0
836,1,1,39.0,1,1,83.1583,False,False,False,3243.1737,3,27.71943333333333,39.0,83.1583,1521.0,3243.1737,6915.30285889,Adult,2
837,0,3,21.0,0,0,8.6625,True,False,True,181.9125,1,8.6625,21.0,8.6625,441.0,181.9125,75.03890625,Young,1
838,0,3,28.0,0,0,8.05,True,False,True,225.40000000000003,1,8.05,28.0,8.05,784.0,225.40000000000003,64.80250000000001,Young,1
839,1,3,32.0,0,0,56.4958,True,False,True,1807.8656,1,56.4958,32.0,56.4958,1024.0,1807.8656,3191.7754176400003,Young,1
840,1,1,28.0,0,0,29.7,True,False,False,831.6,1,29.7,28.0,29.7,784.0,831.6,882.0899999999999,Young,1
841,0,3,20.0,0,0,7.925,True,False,True,158.5,1,7.925,20.0,7.925,400.0,158.5,62.805625,Young,1
842,0,2,16.0,0,0,10.5,True,False,True,168.0,1,10.5,16.0,10.5,256.0,168.0,110.25,Teen,0
843,1,1,30.0,0,0,31.0,False,False,False,930.0,1,31.0,30.0,31.0,900.0,930.0,961.0,Young,1
